county,date,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
Kings,?,?,?,?,?,?,2020-07-23,74,1,75,199,9,1,0
'San Mateo',?,?,?,?,?,?,2020-07-23,68,12,80,806,18,2,15
'Del Norte',?,?,?,?,?,?,2020-07-23,0,0,0,51,0,0,2
Napa,?,?,?,?,?,?,2020-07-23,13,3,16,277,4,0,1
Yuba,?,?,?,?,?,?,2020-07-23,24,2,26,457,8,1,10
Plumas,?,?,?,?,?,?,2020-07-23,0,0,0,10,0,0,0
Sacramento,?,?,?,?,?,?,2020-07-23,239,70,309,1800,69,10,61
Merced,?,?,?,?,?,?,2020-07-23,50,7,57,247,11,0,4
Modoc,?,?,?,?,?,?,2020-07-23,0,0,0,37,0,0,0
Siskiyou,?,?,?,?,?,?,2020-07-23,0,0,0,31,0,0,2
Amador,?,?,?,?,?,?,2020-07-23,0,0,0,51,0,0,1
Glenn,?,?,?,?,?,?,2020-07-23,0,2,2,47,0,0,0
Tuolumne,?,?,?,?,?,?,2020-07-23,3,0,3,151,1,0,3
Monterey,?,?,?,?,?,?,2020-07-23,41,1,42,763,11,0,26
'San Luis Obispo',?,?,?,?,?,?,2020-07-23,9,7,16,450,4,0,21
Yolo,?,?,?,?,?,?,2020-07-23,15,1,16,186,7,0,8
Kern,?,?,?,?,?,?,2020-07-23,269,24,293,1251,75,0,26
'El Dorado',?,?,?,?,?,?,2020-07-23,1,2,3,153,1,2,12
Mono,?,?,?,?,?,?,2020-07-23,1,0,1,17,1,0,1
'Santa Cruz',?,?,?,?,?,?,2020-07-23,17,20,37,255,4,1,17
Humboldt,?,?,?,?,?,?,2020-07-23,0,1,1,259,0,0,1
Sonoma,?,?,?,?,?,?,2020-07-23,41,24,65,738,9,5,7
'Contra Costa',?,?,?,?,?,?,2020-07-23,108,45,153,1478,35,4,39
Colusa,?,?,?,?,?,?,2020-07-23,0,2,2,48,0,0,0
Orange,?,?,?,?,?,?,2020-07-23,652,59,711,5076,215,8,446
Ventura,?,?,?,?,?,?,2020-07-23,97,39,136,1437,20,12,24
Mendocino,?,?,?,?,?,?,2020-07-23,5,1,6,150,1,0,0
Fresno,?,?,?,?,?,?,2020-07-23,297,79,376,1506,67,4,11
Nevada,?,?,?,?,?,?,2020-07-23,2,2,4,121,1,1,5
Mariposa,?,?,?,?,?,?,2020-07-23,0,0,0,19,0,0,0
Stanislaus,?,?,?,?,?,?,2020-07-23,232,55,287,1105,52,6,31
Solano,?,?,?,?,?,?,2020-07-23,57,20,77,591,15,1,14
Placer,?,?,?,?,?,?,2020-07-23,57,30,87,789,11,4,28
Alameda,?,?,?,?,?,?,2020-07-23,201,82,283,2073,47,9,90
Butte,?,?,?,?,?,?,2020-07-23,31,0,31,452,11,0,5
'San Diego',?,?,?,?,?,?,2020-07-23,356,86,442,5455,123,20,224
Trinity,?,?,?,?,?,?,2020-07-23,0,0,0,25,0,0,0
Calaveras,?,?,?,?,?,?,2020-07-23,2,0,2,25,1,0,5
Shasta,?,?,?,?,?,?,2020-07-23,4,0,4,661,2,0,1
'San Bernardino',?,?,?,?,?,?,2020-07-23,600,104,704,3525,187,14,172
Imperial,?,?,?,?,?,?,2020-07-23,80,0,80,261,21,0,9
'Santa Clara',?,?,?,?,?,?,2020-07-23,183,40,223,3130,53,5,105
Lassen,?,?,?,?,?,?,2020-07-23,0,1,1,25,0,0,0
'Santa Barbara',?,?,?,?,?,?,2020-07-23,78,6,84,673,25,2,62
'San Joaquin',?,?,?,?,?,?,2020-07-23,215,32,247,1193,61,3,4
'San Francisco',?,?,?,?,?,?,2020-07-23,97,17,114,2272,28,0,100
'Los Angeles',?,?,?,?,?,?,2020-07-23,2016,582,2598,16525,595,75,830
'San Francisco',?,?,?,?,?,?,2020-07-24,95,15,110,2077,26,3,77
'El Dorado',?,?,?,?,?,?,2020-07-24,1,0,1,149,1,2,14
Lake,?,?,?,?,?,?,2020-07-24,0,1,1,65,0,1,2
'Santa Cruz',?,?,?,?,?,?,2020-07-24,18,21,39,255,5,1,10
Colusa,?,?,?,?,?,?,2020-07-24,1,2,3,48,0,0,0
Humboldt,?,?,?,?,?,?,2020-07-24,0,6,6,269,0,1,1
Ventura,?,?,?,?,?,?,2020-07-24,95,44,139,1305,22,11,55
Tehama,?,?,?,?,?,?,2020-07-24,0,0,0,59,0,0,5
Siskiyou,?,?,?,?,?,?,2020-07-24,0,0,0,31,0,0,3
Shasta,?,?,?,?,?,?,2020-07-24,5,0,5,561,2,0,6
Glenn,?,?,?,?,?,?,2020-07-24,0,2,2,47,0,0,0
Orange,?,?,?,?,?,?,2020-07-24,685,91,776,5584,203,17,383
Merced,?,?,?,?,?,?,2020-07-24,49,2,51,218,13,0,3
Mariposa,?,?,?,?,?,?,2020-07-24,0,0,0,19,0,0,0
Placer,?,?,?,?,?,?,2020-07-24,52,29,81,745,13,3,34
Amador,?,?,?,?,?,?,2020-07-24,0,0,0,51,0,0,1
'Santa Barbara',?,?,?,?,?,?,2020-07-24,80,5,85,666,24,1,53
Calaveras,?,?,?,?,?,?,2020-07-24,1,1,2,33,0,1,6
Imperial,?,?,?,?,?,?,2020-07-24,77,0,77,261,21,0,5
Lassen,?,?,?,?,?,?,2020-07-24,0,0,0,25,0,0,0
Trinity,?,?,?,?,?,?,2020-07-24,0,0,0,25,0,0,0
'San Benito',?,?,?,?,?,?,2020-07-24,6,0,6,25,1,0,0
Stanislaus,?,?,?,?,?,?,2020-07-24,206,39,245,1116,49,5,33
'San Joaquin',?,?,?,?,?,?,2020-07-24,221,39,260,1047,69,7,18
Monterey,?,?,?,?,?,?,2020-07-24,47,2,49,763,12,0,23
Napa,?,?,?,?,?,?,2020-07-24,11,1,12,277,4,0,0
Riverside,?,?,?,?,?,?,2020-07-24,489,109,598,3378,165,22,59
Sonoma,?,?,?,?,?,?,2020-07-24,40,16,56,740,9,3,7
Mono,?,?,?,?,?,?,2020-07-24,1,0,1,17,1,0,1
Mendocino,?,?,?,?,?,?,2020-07-24,6,0,6,150,2,0,5
Tuolumne,?,?,?,?,?,?,2020-07-24,4,1,5,84,1,0,2
'San Luis Obispo',?,?,?,?,?,?,2020-07-24,12,3,15,457,4,0,18
Marin,?,?,?,?,?,?,2020-07-24,24,1,25,321,6,1,9
Butte,?,?,?,?,?,?,2020-07-24,28,1,29,452,10,0,9
Kings,?,?,?,?,?,?,2020-07-24,73,1,74,199,9,1,1
Plumas,?,?,?,?,?,?,2020-07-24,0,0,0,42,0,0,0
Inyo,?,?,?,?,?,?,2020-07-24,2,0,2,29,0,0,3
'San Bernardino',?,?,?,?,?,?,2020-07-24,607,108,715,3889,177,15,159
Yuba,?,?,?,?,?,?,2020-07-24,21,4,25,457,8,1,7
Yolo,?,?,?,?,?,?,2020-07-24,11,1,12,96,6,0,1
Kern,?,?,?,?,?,?,2020-07-24,254,26,280,1343,71,3,33
'Del Norte',?,?,?,?,?,?,2020-07-24,0,0,0,51,0,0,2
'Santa Clara',?,?,?,?,?,?,2020-07-24,180,46,226,3092,51,4,111
'Contra Costa',?,?,?,?,?,?,2020-07-24,97,50,147,1425,36,5,48
Modoc,?,?,?,?,?,?,2020-07-24,0,0,0,37,0,0,0
'San Mateo',?,?,?,?,?,?,2020-07-24,62,13,75,821,17,0,16
Solano,?,?,?,?,?,?,2020-07-24,52,16,68,589,16,1,14
Sacramento,?,?,?,?,?,?,2020-07-24,233,47,280,1762,71,22,82
Sutter,?,?,?,?,?,?,2020-07-24,0,0,0,0,0,0,0
Tulare,?,?,?,?,?,?,2020-07-24,111,4,115,240,22,0,13
'Los Angeles',?,?,?,?,?,?,2020-07-24,2033,595,2628,17054,622,81,846
Madera,?,?,?,?,?,?,2020-07-24,58,8,66,360,13,0,16
Alameda,?,?,?,?,?,?,2020-07-24,188,65,253,2035,51,6,111
Nevada,?,?,?,?,?,?,2020-07-24,1,1,2,129,0,0,2
'San Diego',?,?,?,?,?,?,2020-07-24,347,73,420,5526,121,14,252
Fresno,?,?,?,?,?,?,2020-07-24,311,65,376,1501,65,4,13
Mariposa,?,?,?,?,?,?,2020-07-25,0,0,0,19,0,0,0
Ventura,?,?,?,?,?,?,2020-07-25,90,33,123,1292,24,7,59
Alameda,?,?,?,?,?,?,2020-07-25,180,67,247,2025,58,7,105
Amador,?,?,?,?,?,?,2020-07-25,1,0,1,51,0,0,1
'Del Norte',?,?,?,?,?,?,2020-07-25,0,0,0,51,0,0,2
Yuba,?,?,?,?,?,?,2020-07-25,21,3,24,457,7,0,5
Colusa,?,?,?,?,?,?,2020-07-25,2,0,2,48,0,0,0
Placer,?,?,?,?,?,?,2020-07-25,60,32,92,748,12,6,30
Calaveras,?,?,?,?,?,?,2020-07-25,0,0,0,33,0,0,7
Tehama,?,?,?,?,?,?,2020-07-25,0,0,0,59,0,0,4
Yolo,?,?,?,?,?,?,2020-07-25,12,0,12,96,5,0,3
Marin,?,?,?,?,?,?,2020-07-25,22,1,23,308,8,1,9
Kern,?,?,?,?,?,?,2020-07-25,248,29,277,1398,62,2,39
'San Benito',?,?,?,?,?,?,2020-07-25,6,0,6,25,1,0,0
Siskiyou,?,?,?,?,?,?,2020-07-25,0,0,0,56,0,0,5
Riverside,?,?,?,?,?,?,2020-07-25,483,127,610,3469,154,22,77
'San Mateo',?,?,?,?,?,?,2020-07-25,72,10,82,805,19,1,16
'San Joaquin',?,?,?,?,?,?,2020-07-25,224,25,249,1099,73,6,30
Lassen,?,?,?,?,?,?,2020-07-25,0,0,0,25,0,0,0
Sutter,?,?,?,?,?,?,2020-07-25,0,0,0,0,0,0,0
'San Diego',?,?,?,?,?,?,2020-07-25,354,88,442,6329,119,10,268
Napa,?,?,?,?,?,?,2020-07-25,14,3,17,359,6,0,2
Glenn,?,?,?,?,?,?,2020-07-25,0,2,2,47,0,0,0
Stanislaus,?,?,?,?,?,?,2020-07-25,205,43,248,1199,51,1,33
Fresno,?,?,?,?,?,?,2020-07-25,298,59,357,1490,65,5,27
'San Luis Obispo',?,?,?,?,?,?,2020-07-25,16,2,18,457,5,0,18
Mendocino,?,?,?,?,?,?,2020-07-25,7,0,7,150,2,0,5
Tulare,?,?,?,?,?,?,2020-07-25,111,3,114,240,21,0,12
Butte,?,?,?,?,?,?,2020-07-25,26,2,28,452,9,0,9
'San Francisco',?,?,?,?,?,?,2020-07-25,93,25,118,1987,26,5,79
'Contra Costa',?,?,?,?,?,?,2020-07-25,99,34,133,1402,37,5,45
Imperial,?,?,?,?,?,?,2020-07-25,77,1,78,261,23,0,5
Merced,?,?,?,?,?,?,2020-07-25,53,0,53,255,11,0,6
Sacramento,?,?,?,?,?,?,2020-07-25,239,46,285,2494,76,6,77
'Santa Cruz',?,?,?,?,?,?,2020-07-25,17,22,39,255,4,2,12
Kings,?,?,?,?,?,?,2020-07-25,84,1,85,199,9,1,3
'San Bernardino',?,?,?,?,?,?,2020-07-25,638,100,738,4509,195,10,131
Solano,?,?,?,?,?,?,2020-07-25,45,14,59,580,17,1,4
Modoc,?,?,?,?,?,?,2020-07-25,0,0,0,37,0,0,0
Shasta,?,?,?,?,?,?,2020-07-25,5,0,5,561,1,0,4
Madera,?,?,?,?,?,?,2020-07-25,55,9,64,360,10,1,16
Orange,?,?,?,?,?,?,2020-07-25,687,67,754,6095,201,9,387
Tuolumne,?,?,?,?,?,?,2020-07-25,2,0,2,84,1,0,0
'Santa Clara',?,?,?,?,?,?,2020-07-25,176,56,232,3088,55,4,100
'Los Angeles',?,?,?,?,?,?,2020-07-25,2017,535,2552,18946,582,89,930
'Santa Barbara',?,?,?,?,?,?,2020-07-25,79,3,82,666,24,0,54
Inyo,?,?,?,?,?,?,2020-07-25,1,0,1,29,0,0,3
Monterey,?,?,?,?,?,?,2020-07-25,43,4,47,763,8,1,27
Mono,?,?,?,?,?,?,2020-07-25,1,0,1,17,1,0,1
Nevada,?,?,?,?,?,?,2020-07-25,0,2,2,114,0,0,5
Lake,?,?,?,?,?,?,2020-07-25,0,1,1,65,0,1,4
Sonoma,?,?,?,?,?,?,2020-07-25,48,18,66,769,10,3,7
'El Dorado',?,?,?,?,?,?,2020-07-25,1,0,1,153,1,0,15
Trinity,?,?,?,?,?,?,2020-07-25,0,0,0,25,0,0,0
Plumas,?,?,?,?,?,?,2020-07-25,0,0,0,51,0,0,0
Humboldt,?,?,?,?,?,?,2020-07-25,0,1,1,327,0,0,1
'San Joaquin',?,?,?,?,?,?,2020-07-26,227,36,263,1050,79,14,16
Madera,?,?,?,?,?,?,2020-07-26,52,12,64,360,8,1,19
'Contra Costa',?,?,?,?,?,?,2020-07-26,103,27,130,1392,40,2,48
Nevada,?,?,?,?,?,?,2020-07-26,1,2,3,112,1,0,5
Colusa,?,?,?,?,?,?,2020-07-26,2,0,2,48,0,0,0
Mono,?,?,?,?,?,?,2020-07-26,1,0,1,17,0,0,1
Glenn,?,?,?,?,?,?,2020-07-26,0,2,2,47,0,0,0
Tuolumne,?,?,?,?,?,?,2020-07-26,2,0,2,84,1,0,0
Humboldt,?,?,?,?,?,?,2020-07-26,0,3,3,314,0,0,4
Yolo,?,?,?,?,?,?,2020-07-26,13,0,13,96,5,0,1
Mendocino,?,?,?,?,?,?,2020-07-26,7,1,8,150,2,0,2
Sacramento,?,?,?,?,?,?,2020-07-26,246,47,293,2331,78,12,103
Napa,?,?,?,?,?,?,2020-07-26,13,2,15,359,4,0,13
'El Dorado',?,?,?,?,?,?,2020-07-26,2,1,3,153,2,1,14
Lake,?,?,?,?,?,?,2020-07-26,0,0,0,65,0,0,4
Kings,?,?,?,?,?,?,2020-07-26,85,1,86,199,10,1,0
'Santa Clara',?,?,?,?,?,?,2020-07-26,171,46,217,3087,59,3,87
Ventura,?,?,?,?,?,?,2020-07-26,85,29,114,1293,25,5,53
Kern,?,?,?,?,?,?,2020-07-26,260,21,281,1369,64,3,39
Plumas,?,?,?,?,?,?,2020-07-26,0,0,0,51,0,0,0
Fresno,?,?,?,?,?,?,2020-07-26,302,62,364,1491,52,5,22
Tulare,?,?,?,?,?,?,2020-07-26,102,0,102,564,21,0,17
'Del Norte',?,?,?,?,?,?,2020-07-26,0,0,0,51,0,0,2
Siskiyou,?,?,?,?,?,?,2020-07-26,0,3,3,56,0,1,4
Lassen,?,?,?,?,?,?,2020-07-26,0,0,0,25,0,0,0
'San Diego',?,?,?,?,?,?,2020-07-26,369,89,458,6316,115,11,297
'Los Angeles',?,?,?,?,?,?,2020-07-26,2051,570,2621,19906,596,81,912
Placer,?,?,?,?,?,?,2020-07-26,57,29,86,749,14,4,29
'San Luis Obispo',?,?,?,?,?,?,2020-07-26,13,4,17,471,4,0,22
Shasta,?,?,?,?,?,?,2020-07-26,7,0,7,561,1,0,5
'San Bernardino',?,?,?,?,?,?,2020-07-26,609,104,713,4522,195,8,136
Monterey,?,?,?,?,?,?,2020-07-26,39,3,42,763,9,1,27
Solano,?,?,?,?,?,?,2020-07-26,48,16,64,567,18,1,8
Riverside,?,?,?,?,?,?,2020-07-26,488,142,630,3413,146,21,87
Trinity,?,?,?,?,?,?,2020-07-26,0,0,0,25,0,0,0
Butte,?,?,?,?,?,?,2020-07-26,22,1,23,451,8,0,10
Amador,?,?,?,?,?,?,2020-07-26,2,0,2,51,0,0,2
'Santa Cruz',?,?,?,?,?,?,2020-07-26,14,19,33,255,4,3,12
'San Mateo',?,?,?,?,?,?,2020-07-26,70,9,79,795,16,0,42
Sonoma,?,?,?,?,?,?,2020-07-26,46,15,61,766,11,2,9
Yuba,?,?,?,?,?,?,2020-07-26,25,3,28,457,7,0,7
'San Francisco',?,?,?,?,?,?,2020-07-26,99,18,117,2000,30,6,89
Modoc,?,?,?,?,?,?,2020-07-26,0,0,0,37,0,0,0
Marin,?,?,?,?,?,?,2020-07-26,21,2,23,307,8,0,11
Calaveras,?,?,?,?,?,?,2020-07-26,0,1,1,33,0,1,5
Alameda,?,?,?,?,?,?,2020-07-26,188,69,257,2174,62,12,96
Sutter,?,?,?,?,?,?,2020-07-26,0,0,0,0,0,0,0
Imperial,?,?,?,?,?,?,2020-07-26,75,2,77,261,26,0,2
'San Benito',?,?,?,?,?,?,2020-07-26,6,0,6,25,1,0,1
Inyo,?,?,?,?,?,?,2020-07-26,1,0,1,29,0,0,4
Merced,?,?,?,?,?,?,2020-07-26,61,3,64,253,13,0,3
'Santa Barbara',?,?,?,?,?,?,2020-07-26,80,5,85,666,25,1,62
Orange,?,?,?,?,?,?,2020-07-26,661,46,707,6078,204,9,377
Stanislaus,?,?,?,?,?,?,2020-07-26,209,39,248,1299,48,0,35
Mariposa,?,?,?,?,?,?,2020-07-26,0,0,0,19,0,0,0
Tehama,?,?,?,?,?,?,2020-07-26,0,0,0,59,0,0,4
Placer,?,?,?,?,?,?,2020-07-27,57,40,97,744,15,6,27
Nevada,?,?,?,?,?,?,2020-07-27,1,0,1,108,1,0,5
'San Luis Obispo',?,?,?,?,?,?,2020-07-27,13,2,15,471,4,1,20
Marin,?,?,?,?,?,?,2020-07-27,22,3,25,309,7,0,11
Humboldt,?,?,?,?,?,?,2020-07-27,0,3,3,314,0,1,6
Amador,?,?,?,?,?,?,2020-07-27,3,0,3,51,1,0,1
Kern,?,?,?,?,?,?,2020-07-27,255,20,275,1389,69,1,51
Plumas,?,?,?,?,?,?,2020-07-27,0,1,1,51,0,0,0
'San Diego',?,?,?,?,?,?,2020-07-27,343,89,432,5889,108,8,287
Sacramento,?,?,?,?,?,?,2020-07-27,253,50,303,2467,81,8,101
Lassen,?,?,?,?,?,?,2020-07-27,0,0,0,25,0,0,0
Alameda,?,?,?,?,?,?,2020-07-27,198,51,249,2142,65,10,98
Trinity,?,?,?,?,?,?,2020-07-27,0,0,0,25,0,0,0
Butte,?,?,?,?,?,?,2020-07-27,25,1,26,451,8,1,11
Modoc,?,?,?,?,?,?,2020-07-27,0,0,0,41,0,0,0
Mariposa,?,?,?,?,?,?,2020-07-27,0,0,0,19,0,0,0
Ventura,?,?,?,?,?,?,2020-07-27,86,29,115,1297,24,8,53
Tulare,?,?,?,?,?,?,2020-07-27,104,3,107,227,20,0,4
Riverside,?,?,?,?,?,?,2020-07-27,487,122,609,3463,143,24,93
Calaveras,?,?,?,?,?,?,2020-07-27,1,1,2,33,1,1,6
Tehama,?,?,?,?,?,?,2020-07-27,0,0,0,59,0,0,5
'San Bernardino',?,?,?,?,?,?,2020-07-27,595,93,688,4516,179,14,210
Monterey,?,?,?,?,?,?,2020-07-27,39,0,39,763,7,0,30
'Santa Barbara',?,?,?,?,?,?,2020-07-27,79,8,87,666,24,1,59
'El Dorado',?,?,?,?,?,?,2020-07-27,3,0,3,153,2,0,12
'Del Norte',?,?,?,?,?,?,2020-07-27,0,0,0,52,0,0,2
'San Francisco',?,?,?,?,?,?,2020-07-27,101,17,118,1989,34,1,95
'San Benito',?,?,?,?,?,?,2020-07-27,6,0,6,25,1,0,0
Fresno,?,?,?,?,?,?,2020-07-27,297,48,345,1470,51,7,26
'Santa Clara',?,?,?,?,?,?,2020-07-27,175,48,223,3087,61,5,126
'Los Angeles',?,?,?,?,?,?,2020-07-27,2045,554,2599,18716,576,93,901
Inyo,?,?,?,?,?,?,2020-07-27,1,0,1,29,0,0,4
'Santa Cruz',?,?,?,?,?,?,2020-07-27,14,19,33,255,4,1,17
Imperial,?,?,?,?,?,?,2020-07-27,81,1,82,261,27,0,2
Solano,?,?,?,?,?,?,2020-07-27,46,19,65,566,16,2,8
Shasta,?,?,?,?,?,?,2020-07-27,8,0,8,561,1,0,4
Mendocino,?,?,?,?,?,?,2020-07-27,6,2,8,150,1,0,0
Yolo,?,?,?,?,?,?,2020-07-27,13,0,13,96,6,0,10
Merced,?,?,?,?,?,?,2020-07-27,64,0,64,253,13,0,4
Colusa,?,?,?,?,?,?,2020-07-27,0,0,0,48,0,0,0
Stanislaus,?,?,?,?,?,?,2020-07-27,204,46,250,1171,50,4,26
'San Joaquin',?,?,?,?,?,?,2020-07-27,233,27,260,1046,75,5,23
Sonoma,?,?,?,?,?,?,2020-07-27,42,17,59,691,10,2,3
Madera,?,?,?,?,?,?,2020-07-27,55,5,60,360,10,0,15
Tuolumne,?,?,?,?,?,?,2020-07-27,1,0,1,84,0,0,2
Yuba,?,?,?,?,?,?,2020-07-27,24,3,27,457,6,0,11
Orange,?,?,?,?,?,?,2020-07-27,640,45,685,6182,203,9,383
Mono,?,?,?,?,?,?,2020-07-27,2,0,2,17,1,0,1
Napa,?,?,?,?,?,?,2020-07-27,11,2,13,359,4,0,13
Lake,?,?,?,?,?,?,2020-07-27,1,1,2,65,0,0,4
Sutter,?,?,?,?,?,?,2020-07-27,0,0,0,0,0,0,0
'San Mateo',?,?,?,?,?,?,2020-07-27,71,15,86,729,17,1,24
Kings,?,?,?,?,?,?,2020-07-27,85,1,86,199,10,1,0
'Contra Costa',?,?,?,?,?,?,2020-07-27,105,31,136,1386,38,7,48
Glenn,?,?,?,?,?,?,2020-07-27,0,2,2,47,0,0,0
Siskiyou,?,?,?,?,?,?,2020-07-27,1,2,3,56,1,1,4
'Santa Clara',?,?,?,?,?,?,2020-07-28,181,43,224,3142,56,6,118
'San Luis Obispo',?,?,?,?,?,?,2020-07-28,13,4,17,477,4,0,17
Lake,?,?,?,?,?,?,2020-07-28,0,1,1,65,0,0,3
Madera,?,?,?,?,?,?,2020-07-28,49,4,53,360,8,0,17
Modoc,?,?,?,?,?,?,2020-07-28,0,0,0,41,0,0,0
Sutter,?,?,?,?,?,?,2020-07-28,0,0,0,0,0,0,0
Glenn,?,?,?,?,?,?,2020-07-28,0,2,2,47,0,0,0
Plumas,?,?,?,?,?,?,2020-07-28,0,1,1,51,0,0,0
'San Diego',?,?,?,?,?,?,2020-07-28,392,110,502,6710,129,20,274
Riverside,?,?,?,?,?,?,2020-07-28,490,142,632,3523,153,22,161
Yolo,?,?,?,?,?,?,2020-07-28,12,0,12,98,6,0,4
Tulare,?,?,?,?,?,?,2020-07-28,105,7,112,227,20,0,4
Amador,?,?,?,?,?,?,2020-07-28,3,1,4,51,1,0,0
Imperial,?,?,?,?,?,?,2020-07-28,77,0,77,261,24,0,1
Merced,?,?,?,?,?,?,2020-07-28,52,1,53,240,12,0,4
Colusa,?,?,?,?,?,?,2020-07-28,0,0,0,48,0,0,0
Siskiyou,?,?,?,?,?,?,2020-07-28,1,0,1,56,1,0,4
Stanislaus,?,?,?,?,?,?,2020-07-28,192,38,230,1175,50,5,25
'Contra Costa',?,?,?,?,?,?,2020-07-28,108,39,147,1403,35,4,44
Sonoma,?,?,?,?,?,?,2020-07-28,60,11,71,588,20,2,7
Humboldt,?,?,?,?,?,?,2020-07-28,0,5,5,314,0,1,5
Napa,?,?,?,?,?,?,2020-07-28,11,2,13,359,4,0,13
'El Dorado',?,?,?,?,?,?,2020-07-28,1,0,1,153,1,0,7
Inyo,?,?,?,?,?,?,2020-07-28,1,0,1,29,0,0,4
Calaveras,?,?,?,?,?,?,2020-07-28,1,0,1,33,1,0,7
Mono,?,?,?,?,?,?,2020-07-28,1,0,1,17,1,0,1
'Santa Cruz',?,?,?,?,?,?,2020-07-28,10,9,19,255,5,1,14
'San Francisco',?,?,?,?,?,?,2020-07-28,107,16,123,1921,37,2,27
Fresno,?,?,?,?,?,?,2020-07-28,284,49,333,1478,65,4,13
Kern,?,?,?,?,?,?,2020-07-28,265,14,279,1472,76,1,34
Mendocino,?,?,?,?,?,?,2020-07-28,5,1,6,150,1,0,0
Mariposa,?,?,?,?,?,?,2020-07-28,0,0,0,19,0,0,0
Tehama,?,?,?,?,?,?,2020-07-28,0,0,0,59,0,0,6
Marin,?,?,?,?,?,?,2020-07-28,23,0,23,310,7,0,10
Alameda,?,?,?,?,?,?,2020-07-28,213,43,256,2343,64,3,114
'Los Angeles',?,?,?,?,?,?,2020-07-28,2022,575,2597,20025,550,71,918
'Santa Barbara',?,?,?,?,?,?,2020-07-28,89,7,96,666,29,2,53
Nevada,?,?,?,?,?,?,2020-07-28,1,1,2,122,0,0,4
Tuolumne,?,?,?,?,?,?,2020-07-28,1,0,1,84,0,0,2
Butte,?,?,?,?,?,?,2020-07-28,26,2,28,451,11,1,6
'San Joaquin',?,?,?,?,?,?,2020-07-28,231,40,271,1018,74,7,21
Yuba,?,?,?,?,?,?,2020-07-28,20,0,20,457,6,0,12
Sacramento,?,?,?,?,?,?,2020-07-28,265,49,314,2440,81,7,84
Shasta,?,?,?,?,?,?,2020-07-28,10,0,10,561,1,0,6
'Del Norte',?,?,?,?,?,?,2020-07-28,0,0,0,51,0,0,1
Orange,?,?,?,?,?,?,2020-07-28,626,81,707,6238,204,11,354
'San Benito',?,?,?,?,?,?,2020-07-28,7,0,7,25,2,0,0
'San Mateo',?,?,?,?,?,?,2020-07-28,64,10,74,668,16,0,19
Solano,?,?,?,?,?,?,2020-07-28,48,12,60,572,17,1,6
Placer,?,?,?,?,?,?,2020-07-28,59,32,91,735,14,2,26
Monterey,?,?,?,?,?,?,2020-07-28,43,1,44,763,15,1,30
Trinity,?,?,?,?,?,?,2020-07-28,0,0,0,25,0,0,0
Ventura,?,?,?,?,?,?,2020-07-28,87,45,132,1307,22,11,40
Kings,?,?,?,?,?,?,2020-07-28,75,0,75,199,9,0,1
Lassen,?,?,?,?,?,?,2020-07-28,0,0,0,25,0,0,0
'San Bernardino',?,?,?,?,?,?,2020-07-28,608,102,710,4688,180,12,190
'San Luis Obispo',?,?,?,?,?,?,2020-07-29,18,3,21,477,4,0,16
Lassen,?,?,?,?,?,?,2020-07-29,0,0,0,25,0,0,0
Yuba,?,?,?,?,?,?,2020-07-29,19,0,19,457,8,0,7
Butte,?,?,?,?,?,?,2020-07-29,27,0,27,451,8,0,5
'San Benito',?,?,?,?,?,?,2020-07-29,3,1,4,25,1,1,2
Colusa,?,?,?,?,?,?,2020-07-29,0,1,1,48,0,0,0
Ventura,?,?,?,?,?,?,2020-07-29,78,35,113,1297,25,5,43
'Los Angeles',?,?,?,?,?,?,2020-07-29,2002,566,2568,20193,578,57,877
Orange,?,?,?,?,?,?,2020-07-29,592,85,677,6225,189,12,360
Placer,?,?,?,?,?,?,2020-07-29,59,28,87,733,13,3,28
Yolo,?,?,?,?,?,?,2020-07-29,11,0,11,96,5,0,7
Mendocino,?,?,?,?,?,?,2020-07-29,5,1,6,150,1,0,2
Tuolumne,?,?,?,?,?,?,2020-07-29,1,0,1,84,0,0,2
Siskiyou,?,?,?,?,?,?,2020-07-29,1,0,1,56,1,0,5
Plumas,?,?,?,?,?,?,2020-07-29,0,0,0,51,0,0,0
Riverside,?,?,?,?,?,?,2020-07-29,475,104,579,3455,167,21,92
Napa,?,?,?,?,?,?,2020-07-29,10,0,10,359,5,0,13
Sonoma,?,?,?,?,?,?,2020-07-29,56,15,71,746,22,3,13
'San Bernardino',?,?,?,?,?,?,2020-07-29,562,88,650,4566,176,16,165
Alameda,?,?,?,?,?,?,2020-07-29,204,58,262,2401,59,10,94
Glenn,?,?,?,?,?,?,2020-07-29,0,2,2,47,0,0,0
Mariposa,?,?,?,?,?,?,2020-07-29,0,0,0,19,0,0,0
Shasta,?,?,?,?,?,?,2020-07-29,10,0,10,561,2,0,5
Stanislaus,?,?,?,?,?,?,2020-07-29,198,50,248,1223,49,4,28
'San Diego',?,?,?,?,?,?,2020-07-29,366,82,448,6144,122,17,248
Lake,?,?,?,?,?,?,2020-07-29,0,0,0,66,0,0,3
Kings,?,?,?,?,?,?,2020-07-29,71,0,71,199,10,0,2
'San Francisco',?,?,?,?,?,?,2020-07-29,109,14,123,1991,39,2,44
